sample_id,ABCB1,ABL1,AKT1,AKT2,APC,AR,AREG,ATM,BCL2,BCL2A1,BCL2L1,BCL3,BCL6,BCR,BIRC2,BIRC5,BLM,BMI1,BRAF,BRCA1,BRCA2,CASP2,CASP10,CAV1,CCNA2,CCND1,CCND2,CCND3,CCNE1,CD34,CD44,CDC25B,CDC25C,CDH1,CDH11,CDK2,CDK4,CDK6,CDKN1A,CDKN2A,CDKN2B,CDKN2C,CEBPA,CHEK1,CLTC,COL1A1,CSF1R,CSF3,CSF3R,CSK,CTNNB1,CXCL9,CYP1A1,DAP3,DAPK1,DEK,DLC1,E2F1,E2F3,EGF,EGFR,EGR1,EPS8,ERBB2,ERBB3,ERBB4,ERCC2,ERCC4,ESR1,ETS1,ETS2,ETV1,ETV6,FANCG,FAS,FAT1,FGF1,FGF2,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FOLR1,FOS,FOSL2,FRZB,FYN,GADD45A,GAPDH,GAS1,GATA1,GNAS,GRB7,GUSB,HCK,HDAC1,HIF1A,HMMR,HPRT1,HRAS,HSP90AB1,IFNGR1,IGF1,IGFBP2,IGFBP3,IGFBP6,IL1A,IL1B,IL4,IL6,IRF1,ITGB1,JUN,JUNB,KDR,KIT,KRAS,L1CAM,LAMB1,LCK,LIF,LMO1,LMO2,LYN,MAP3K8,MAPK10,MCL1,MET,MLH1,MMP1,MMP2,MMP3,MMP9,MMP14,MPL,MSH2,MSH6,MST1R,MTA1,MUC1,MYB,MYBL2,MYC,MYCN,NF1,NGFR,NOTCH1,NPM1,NQO1,NRAS,NTRK1,NTRK2,NTRK3,NUMA1,OGG1,PCNA,PCTK1,PDGFA,PDGFRA,PDGFRB,PGK1,PIK3CA,PIM1,PLA2G2A,PLAT,PLAUR,PLG,PML,PPARG,PRKAR1A,PTEN,PTGS2,PTHLH,PTK7,PTPN11,PTPRG,RAD54L,RAF1,RARA,RB1,REL,RET,RRM1,S100A4,SERPINE1,SFPQ,SIAH1,SOD1,SPI1,SPP1,STAT1,STAT3,SYK,TAL1,TEK,TERT,TFDP1,TFE3,TFRC,TGFA,TGFB1,TGFBI,TGFBR2,TGFBR3,THPO,TIMP1,TIMP2,TIMP3,TNF,TNFRSF1B,TNFRSF10B,TNFSF10,TOP1,TOP2A,TP53,TPR,TUBB,TYMS,TYRO3,WEE1,WFDC2,WNT1,WNT10B,WT1,XPC,XRCC5,YES1,YY1
TCGA-BH-A0RX-01,157.687,2045.63,2973.6,2674.47,410.465,43.4835,13.3795,649.385,518.934,275.236,2069.05,1666.23,475.451,2187.07,1371.88,1808.69,227.452,1736.49,125.672,335.444,91.7453,1410.11,374.627,7371.16,636.894,1597.9,1633.74,1789.99,351.212,2310.84,7465.3,4379.88,104.169,11304.3,2068.09,739.219,4759.29,698.125,1020.67,298.65,133.317,327.798,414.765,416.199,7241.67,80140.5,1689.16,0.9557,1364.23,1883.17,7274.61,4654.16,0.9557,6707.92,428.623,2703.14,740.174,679.489,1286.35,82.1885,150.042,1225.18,700.036,3426.11,2922.47,228.408,312.03,184.924,867.28,5723.09,1661.93,323.498,1482.74,751.643,351.69,1777.57,581.532,757.855,1545.81,126.628,24.3698,181.579,412.376,2149.8,32.971,73.1095,1012.54,1029.27,955.68,1061.76,325.887,78848.4,2218.61,0.0,67695.6,365.548,1592.64,757.855,3477.72,3782.58,252.295,1502.33,659.419,36055.0,2423.13,825.708,5426.35,5603.15,153.387,5.7341,285.748,0.4778,80.2533,3843.17,12101.8,2516.78,2028.91,1854.02,1677.7,710.071,835.265,5309.28,664.198,57.8187,1.4335,692.868,3067.73,205.471,100.346,8779.84,1281.09,463.027,3870.98,16486.4,3301.88,3035.24,8326.36,13.8574,1175.96,1418.71,108.47,835.742,2966.91,189.225,3522.16,3267.95,41.5721,1572.57,191.614,1603.63,10741.4,3860.95,1295.42,26.2812,493.131,76.4544,4127.91,226.974,5147.29,75.4987,381.794,2258.24,3841.36,8353.6,404.731,718.194,150.998,1946.24,1134.39,0.0,2526.82,497.432,3394.58,1963.92,1792.86,54.9516,3626.81,1946.24,466.372,169.633,1509.5,1455.98,1018.28,32.4931,53.5181,2090.07,3596.23,1192.69,7244.83,508.694,6273.09,938.956,8033.45,12069.3,5745.07,973.36,71.1982,539.481,19.5914,1359.93,1467.92,1196.03,101.78,1239.04,8333.05,3036.67,648.429,5.2562,16452.5,11813.2,8720.11,71.676,2047.55,662.287,3073.47,3149.44,3342.49,1067.49,3650.72,46380.6,844.152,549.994,560.506,202.604,3.3449,11.4682,571.497,672.799,7208.7,1627.05,1471.27
TCGA-BH-A0WA-01,20.8669,1619.06,3257.29,2015.19,779.6,9.9203,137.174,829.544,150.515,75.5997,1749.4,598.298,1568.09,2633.33,1588.96,883.603,365.341,1676.0,242.193,123.149,451.546,1678.93,76.2838,716.316,674.732,7653.01,396.471,1192.83,149.831,891.461,11430.9,3512.14,98.177,8001.25,1787.03,1347.11,2080.19,4945.11,1430.24,1489.76,1474.02,427.6,84.8358,517.567,15792.1,52852.7,850.753,0.0,108.439,1519.86,31226.5,2872.1,0.6842,2764.35,1519.86,9501.61,1030.35,439.231,2246.1,21.209,2382.23,1673.46,582.562,3714.3,1828.42,9.5782,365.372,785.074,36.6026,3131.74,1016.66,254.166,2282.02,540.828,363.973,15723.4,416.654,652.186,1777.79,1375.5,646.189,379.025,118.36,1527.05,0.6842,2091.14,503.2,1908.46,748.471,1019.4,200.459,64629.9,826.807,0.0,34802.2,302.399,1184.97,300.004,2620.33,3678.73,489.818,1041.63,424.179,53532.8,1603.67,71.8368,3338.7,4707.36,93.3878,1.3683,89.2829,0.0,14.3674,1143.17,27416.3,2343.25,1051.55,1129.55,773.101,6424.26,238.43,5045.68,152.568,334.896,51.9962,155.988,1558.86,269.559,61.9165,6438.63,1545.86,600.351,5057.31,7674.22,483.701,7070.45,10330.5,30.7872,2156.47,3688.65,454.282,1181.2,1373.11,75.9418,1752.82,1990.56,21.209,2166.39,116.649,2847.82,8178.45,1028.98,3252.15,4.7891,328.739,962.613,4119.12,187.46,5433.26,109.243,408.101,1292.8,3775.2,21073.8,911.301,1142.55,3.7629,701.264,984.848,0.0,2305.28,42.4179,6932.94,742.314,372.867,46.5229,11375.5,5427.44,796.704,328.055,2115.08,757.707,467.281,104.677,65.3373,3123.19,4305.76,461.124,4616.98,543.274,2425.01,330.449,3937.34,9726.36,6985.27,744.366,47.207,193.959,10.2624,2947.36,920.195,7380.03,290.084,798.757,3672.57,1165.81,1328.3,11.6307,3389.67,23385.8,14820.3,268.533,398.865,437.178,1431.6,2891.94,4286.26,2909.05,4496.96,52075.9,1608.44,289.4,1843.81,113.913,1.0262,7.8678,38.655,579.484,7085.16,5117.52,2057.95
TCGA-BH-A18G-01,12.5,1997.5,5098.12,2061.88,416.875,3.75,26.25,429.375,165.0,50.625,1858.75,2343.12,923.125,1313.12,1088.12,1308.48,98.125,946.2,69.375,109.375,51.25,1078.12,56.25,509.375,653.269,6938.54,237.5,1968.12,59.375,493.75,15380.6,1150.0,126.25,6398.75,2471.25,554.375,3078.75,481.875,3055.62,134.375,80.0,363.125,363.75,228.125,20286.2,179239.0,619.375,0.0,112.5,1850.0,6063.75,170.625,0.0,4179.38,670.625,2014.38,411.25,418.75,778.75,525.625,158.75,1490.62,296.875,1911.25,7680.62,34.375,312.5,86.875,39.375,1000.0,1394.38,670.625,5831.88,324.375,376.25,3251.25,178.125,153.1,3128.12,55.625,1161.88,73.125,77.5,544.375,0.0,307.5,1207.5,883.125,156.25,311.25,235.625,270785.0,1521.88,0.0,57290.0,570.0,1475.0,233.125,1211.25,4751.25,289.369,1303.12,1033.12,27806.9,2763.12,59.375,551.875,11275.6,228.75,1.875,50.0,0.0,0.0,1236.83,10373.8,4182.5,1302.5,308.75,2563.75,792.5,39.375,2501.25,55.625,123.75,0.0,1080.62,2432.5,232.5,806.875,11950.6,159.375,102.5,833.125,8500.0,1.25,113.125,12070.0,4.375,550.625,1485.62,97.5,1250.62,4090.62,101.875,876.875,4519.38,188.125,925.625,33.125,1915.62,15100.6,90.0,1098.75,4.375,115.0,45.625,5126.59,285.625,2786.25,21.225,408.125,768.944,2323.75,12241.9,457.5,363.75,0.0,1281.88,693.125,0.0,1685.62,42.5,6310.62,2336.25,46.875,9.375,5248.75,3292.5,265.625,163.125,1778.75,1044.38,981.25,19.375,24.375,1313.75,3129.38,652.5,5595.91,625.587,6681.25,359.375,49321.9,2677.5,2828.12,960.625,15.0,22.5,0.625,2078.75,1340.0,1019.38,846.25,290.625,2496.25,2157.5,203.75,0.0,4211.88,7516.25,12024.4,18.125,405.625,2041.88,3598.12,1832.5,1828.12,3366.25,3825.56,21542.5,767.094,169.375,1147.5,2300.0,0.0,12.5,118.125,930.0,8085.0,2289.38,1695.0
TCGA-BH-A18Q-01,94.0379,1355.5,2865.19,3270.15,1396.59,108.016,282.114,1307.21,4500.26,31.7696,1766.39,649.793,2531.4,2063.75,1903.63,583.929,392.248,1658.05,108.864,460.87,245.685,862.861,145.716,1610.51,715.061,1471.98,517.632,2594.09,281.69,1018.32,12895.1,2665.25,219.036,10946.1,1096.26,1892.62,3056.66,4583.71,1014.51,1384.31,442.656,1124.22,923.859,683.681,11435.3,18665.3,1259.35,12.7078,95.7323,1507.57,14992.6,3602.67,8.4719,2631.79,1190.72,6245.9,1240.71,939.108,1102.19,801.864,532.034,5924.81,2117.55,4015.67,9356.77,304.988,478.661,306.259,721.804,1886.27,937.838,145.293,4081.75,690.035,773.483,10179.8,274.489,321.838,3990.68,1505.03,91.9199,100.392,124.96,709.097,11.8606,1524.09,2515.3,894.631,521.868,726.888,123.689,60446.9,464.683,0.0,34530.1,926.4,1416.08,704.861,2392.88,3562.43,370.637,1028.91,304.141,34416.2,1794.77,300.328,656.147,728.158,144.869,2.5416,147.834,0.0,61.8448,2053.76,16502.8,3501.43,1376.68,986.975,4057.61,1361.86,67.3515,1518.59,210.526,147.834,38.5471,309.647,1500.79,190.617,21.1797,8509.16,851.424,776.025,62.2683,2303.93,91.0728,429.101,4773.06,84.7188,1372.87,3334.11,334.639,853.119,5103.46,3222.28,1565.18,4975.54,10.1663,1896.85,708.673,1910.41,8839.14,586.254,2244.63,2.118,3542.09,144.869,8521.5,337.181,5373.72,98.6127,244.414,1033.64,1580.85,5075.08,848.459,862.014,173.674,634.544,271.1,0.0,3453.99,82.1773,7241.77,1723.6,726.04,20.7561,8398.6,5190.72,646.828,366.833,2178.12,812.03,459.6,138.092,99.121,2819.87,885.736,263.476,5343.53,858.774,3731.86,376.152,685.799,13957.0,7419.25,956.476,41.0886,220.269,2.118,5143.7,841.682,1664.3,218.575,396.061,1711.74,1909.14,7345.55,2.118,2445.41,6465.32,8274.91,24.9921,773.907,609.976,4612.09,2999.05,4486.29,548.131,6241.25,26571.2,2326.92,370.645,2070.53,412.157,0.4236,5.9303,5.0831,798.899,6962.19,3175.69,1299.59
TCGA-BH-A18T-01,14.6651,1763.11,2662.77,1521.58,879.011,7.7815,3.2922,1688.59,166.704,1591.02,1356.68,895.472,437.56,2623.86,2933.33,790.269,758.697,2243.54,163.711,871.529,821.548,1421.02,77.2165,366.629,1816.26,13638.6,204.714,919.714,3481.93,632.397,4843.09,1326.15,159.231,9066.35,731.761,1550.02,3665.99,630.302,390.871,992.741,1109.16,174.186,762.588,1238.46,13889.1,37644.5,535.727,0.2993,70.6321,1648.78,8538.06,493.228,0.0,4561.76,690.758,5387.2,283.426,1723.6,2192.59,13.468,648.855,1837.63,514.777,5837.33,6553.53,5.6865,287.317,412.121,154.134,3252.07,630.003,51.4777,6974.03,438.159,703.927,10219.5,32.3232,28.615,302.581,298.69,3.5915,410.923,92.4802,917.021,5.0879,188.253,1353.38,1227.38,10.1758,181.369,642.274,260295.0,206.509,0.0,55900.3,347.774,1438.38,198.129,2124.65,3538.19,981.838,1307.29,160.119,51862.8,1583.54,110.138,50.2805,763.486,24.5417,0.8979,48.4848,0.0,35.0168,574.598,24191.8,859.557,1597.3,632.098,1060.98,3237.11,695.846,2740.89,136.476,7.1829,17.658,88.8888,441.152,92.7795,152.637,8879.0,125.402,495.921,529.442,2894.42,93.3781,1255.22,5688.28,7.4822,2996.48,3532.8,829.928,991.843,221.174,178.975,5832.84,5705.04,4.7886,3254.47,61.9528,1281.55,11251.8,1873.55,2086.04,0.5986,641.974,70.3329,12421.7,498.615,3869.8,53.01,132.286,691.917,1605.09,15522.0,755.704,297.194,38.0097,362.439,472.577,0.0,1332.73,62.8506,3601.04,1595.51,32.3232,8.9787,7097.03,4870.62,213.094,594.986,5346.79,480.957,1761.61,130.49,65.8435,1937.0,460.605,530.34,5305.68,879.089,6231.49,174.485,9010.69,8435.45,9227.37,497.418,18.2566,104.452,5.3872,2233.89,1267.19,9007.69,941.862,318.443,1983.69,662.925,65.2449,0.5986,2848.93,2264.42,3862.32,36.8125,420.501,1079.83,476.468,4968.49,6993.18,4624.31,7825.65,36306.7,827.952,413.617,645.865,67.9385,0.2993,81.1072,8.0808,655.442,12565.6,2581.07,1762.21
TCGA-BH-A18V-01,34.137,2087.33,5071.17,3241.36,812.992,9.28,185.6,1032.73,493.164,227.028,1718.78,1196.12,3472.04,2113.18,4898.5,1009.58,1042.67,1429.08,594.913,1104.65,1208.72,1222.31,149.474,1212.03,1516.04,12939.9,429.199,1178.89,215.096,717.541,10283.2,1373.44,104.403,19681.5,1806.94,911.757,2077.06,8939.6,1044.66,2.6514,44.7427,300.936,116.0,561.77,11921.1,86788.3,2419.75,1.3257,211.119,1579.92,14086.6,5584.22,0.3314,4489.19,2808.85,6421.41,1345.93,572.044,1068.85,49.0513,4101.37,1409.89,368.216,5209.05,1853.01,3.3143,320.159,366.559,154.114,3202.92,780.843,133.565,5546.77,838.843,1040.68,5545.78,78.5483,440.54,1267.38,465.987,23.5314,81.8626,248.902,1443.37,11.2685,290.662,1696.91,2304.08,400.365,400.696,217.748,49469.6,602.867,0.0,26897.7,802.055,1197.45,632.695,1954.43,3256.28,620.366,1064.88,225.039,52550.8,1279.31,222.388,54.0227,6427.38,51.7027,0.9943,171.017,0.0,98.434,2401.01,11922.8,3330.18,1787.39,712.901,875.963,3063.39,24.8571,2626.23,187.919,143.508,1.9886,106.388,1259.76,676.112,69.9312,28427.2,2493.33,665.838,12236.0,6689.87,1134.81,4658.22,8273.1,30.4913,2492.67,3733.2,395.393,1648.85,8066.29,72.2512,11952.9,7137.63,18.2285,1683.98,26.8456,3694.09,9629.3,1969.01,1925.93,3.3143,124.285,2.32,4759.82,243.268,2057.17,53.9531,302.262,1525.08,2609.99,12473.6,1715.8,1959.73,139.863,555.141,1756.23,0.0,3228.11,51.0399,3375.92,2446.93,369.542,46.0684,2931.15,2809.84,366.89,418.925,2290.16,315.519,2081.7,191.897,121.965,1946.81,2147.65,918.386,4797.67,1269.61,2377.99,575.358,18889.7,9653.49,8411.63,798.409,19.5542,202.171,12.5942,7635.1,1380.73,12002.0,1747.95,623.084,6356.45,1372.77,136.217,3.6457,3579.09,6742.9,7613.22,200.514,1131.83,1090.73,4870.99,2136.71,6935.45,673.461,5395.04,32914.1,748.967,871.655,995.277,612.81,0.6629,117.325,14.5828,524.65,6388.93,2451.57,2335.57
TCGA-BH-A1F0-01,177.438,1630.71,2444.13,2126.9,876.869,16.776,97.2148,1935.26,806.323,377.03,2076.35,646.521,717.496,1762.56,2057.0,750.629,329.713,2143.98,266.695,948.059,371.438,1504.03,648.887,5143.35,713.206,2219.16,1395.63,1723.2,231.423,2987.85,17227.7,2377.89,103.456,3956.12,1510.48,603.076,2094.85,3002.69,2051.4,57.4255,443.704,387.569,636.628,336.38,11657.8,50410.4,3793.53,2.3658,310.571,1633.72,12110.5,2867.84,0.8603,3501.88,1528.12,4326.27,1176.9,419.185,898.806,71.8357,581.998,9784.71,1024.41,3315.2,2909.99,5.3769,243.682,366.491,170.341,5402.52,1901.49,227.336,1966.23,644.801,663.512,5112.38,284.547,570.915,2025.59,1417.57,49.0375,33.7671,491.666,1479.51,103.667,822.884,13958.5,1683.84,349.07,1120.77,457.899,29389.8,749.113,0.2151,17741.9,418.54,2098.72,857.081,2901.6,5225.51,412.064,715.991,245.833,29313.0,3050.44,3022.26,799.441,3286.8,280.03,5.592,438.112,0.4302,454.769,1587.39,13186.8,3723.63,2412.09,1564.25,5490.48,1337.35,631.896,4960.96,424.347,153.35,1.2905,973.653,4676.63,593.397,41.7249,15041.2,2463.06,621.787,333.584,12533.8,76.7824,1413.27,6155.07,12.9046,1990.32,2196.37,141.521,558.77,6987.42,2501.13,1185.93,2705.45,33.7671,2708.25,453.812,2017.64,9157.11,725.024,3175.18,4.3015,515.109,42.5852,4997.01,264.545,1637.6,43.3487,376.815,3145.62,3833.75,8155.5,1217.77,955.587,1023.12,523.712,1026.99,0.0,2446.71,364.986,7362.08,2649.1,372.298,28.8203,2830.2,3219.49,678.137,254.221,1940.58,677.922,3114.1,301.753,166.039,1347.67,2548.02,3215.18,5483.75,410.605,1510.27,1026.56,22249.3,19371.1,17057.7,2005.38,139.37,580.277,16.776,1661.25,1503.17,3526.19,970.212,899.236,5472.63,7536.08,3287.45,4.5166,8784.17,9958.92,12919.5,174.427,2364.13,985.697,5297.13,2726.31,6147.97,760.297,5656.66,18726.1,1300.74,228.197,835.789,1684.7,3.0111,31.4012,3.8714,822.239,8290.14,3424.45,1538.23
TCGA-BH-A1F6-01,48.0905,1745.4,2408.77,9588.87,528.524,6.6007,108.911,661.009,285.243,172.56,2147.1,916.549,469.59,1936.82,1461.1,431.646,537.954,1054.82,233.852,338.52,224.894,1709.57,208.864,810.467,698.831,1615.28,697.784,1514.38,1101.37,636.021,12126.4,5395.57,137.199,7549.27,1423.86,705.328,2476.19,728.902,2430.93,1423.86,579.444,299.387,622.348,429.514,8801.51,85183.4,1747.76,0.0,1196.61,2018.39,13309.7,1198.49,0.0,3348.42,919.849,3494.11,976.898,585.101,1437.53,1.8859,789.246,3544.08,573.786,3433.29,4392.27,21.2164,356.436,352.664,121.169,3308.35,1410.66,253.183,2256.01,840.641,289.486,4411.6,267.327,89.2362,2231.97,779.821,16.5017,120.698,231.023,693.069,21.2164,219.708,1731.26,1925.51,83.9227,535.596,447.43,47194.7,610.09,0.0,27180.6,697.313,2034.42,521.924,3585.57,2625.65,453.56,1214.05,566.714,38575.2,1496.94,326.261,1359.74,16895.8,202.263,2.3574,164.545,0.0,82.9797,1634.05,14043.4,3046.68,1595.0,424.8,925.507,1684.58,533.711,3470.53,168.317,634.135,10.3725,301.745,2553.98,776.52,14.6157,10296.1,1199.43,537.482,200.849,9530.41,130.599,3776.99,4891.09,29.703,1977.84,3396.51,237.624,682.697,2147.57,217.35,3316.36,6664.78,53.7482,1206.03,63.6492,2138.61,11007.5,483.263,1039.6,5.6577,97.5955,5.1862,5133.0,260.726,3397.45,137.28,397.454,1030.63,1793.02,13242.8,560.113,1033.95,25.9312,513.437,1647.34,0.0,3162.66,161.245,3947.67,1085.81,180.575,32.0603,1105.61,2762.85,374.352,549.741,2013.2,496.935,1131.54,121.641,74.0217,2267.8,1192.36,2263.08,4866.55,497.308,2970.77,731.73,23271.1,7932.58,6002.83,1109.38,29.703,119.755,5.1862,1990.57,1329.56,3361.15,1084.87,778.406,3450.26,1911.36,718.529,3.7718,9419.61,7885.43,5796.79,53.7482,1187.18,909.948,1727.02,3136.26,2575.67,2041.49,3763.59,20775.1,1027.75,298.916,1965.58,478.548,4.7148,62.2348,177.746,854.785,4614.8,3317.3,1261.2
TCGA-BH-A1FC-01,75.616,4212.43,2330.56,4443.69,682.898,46.4877,27.363,507.245,837.072,344.244,1326.37,1485.55,935.638,1378.15,771.166,1124.02,263.921,1401.98,207.135,676.131,334.535,1427.88,438.397,764.987,2843.93,2596.66,827.657,846.782,461.64,620.522,4614.93,2338.8,314.233,4362.19,739.978,1839.21,4615.52,1086.58,524.31,1589.7,743.214,1294.01,320.706,564.619,10577.1,37967.5,1098.64,1.4711,139.463,1267.82,8237.7,5488.49,0.2942,6020.45,3654.28,11279.1,651.416,858.551,2121.07,20.5958,591.094,792.939,342.185,1806.55,3358.59,0.2942,900.978,308.937,67.9662,3472.16,887.973,100.037,2607.14,1651.2,656.124,4870.61,67.6719,19.1982,420.449,521.368,10.0037,95.9176,197.131,408.385,130.93,0.0,292.166,1390.22,103.273,589.334,233.615,45073.0,827.069,0.2942,20540.2,637.293,2042.52,413.387,1631.19,2855.46,562.839,1255.17,320.118,42379.4,1173.08,45.605,20.5958,603.163,28.8341,3.2365,67.3777,0.0,15.8882,3049.3,11214.7,2008.68,1320.49,409.857,417.212,1579.11,156.528,1314.9,416.329,24.1265,17.6535,139.757,2144.61,160.647,1.1769,30449.4,749.982,441.927,1402.57,4070.61,74.4391,415.741,3724.6,18.8305,2461.79,4700.55,142.7,1809.19,1797.72,1176.31,2348.22,16654.9,81.2063,1670.91,2.3538,6559.18,14508.3,105.039,1200.15,3.8249,158.882,35.0129,4726.06,347.254,3109.97,27.1865,181.537,543.032,1228.69,10524.5,632.88,4876.2,0.0,210.371,1213.98,0.0,2705.99,104.45,4421.04,1504.67,7.0614,36.1898,4423.98,3911.44,234.498,887.679,2855.46,282.163,321.0,53.2549,424.862,2273.78,1187.2,717.617,5277.46,612.731,5068.92,476.94,7706.36,15642.8,9283.12,1043.32,306.289,95.0349,8.5325,1805.08,964.766,1601.18,339.537,585.509,2363.52,947.113,156.528,2.9423,1150.13,4346.6,2210.52,62.3759,1416.7,683.487,1065.69,2260.54,11088.5,469.879,7504.21,45954.0,5886.25,287.164,1537.92,77.3814,3.2365,6.473,89.7389,844.134,6558.88,7156.45,2046.93
TCGA-BH-A5IZ-01,14.9875,2216.07,5055.38,2577.44,348.46,0.4163,19.5671,315.571,223.148,1179.02,1273.94,1679.02,245.629,3289.77,898.004,2266.34,488.76,1890.55,125.729,573.274,81.5988,1587.43,121.982,458.369,1056.39,4478.91,118.235,2487.52,455.455,734.806,10363.5,2303.5,137.386,8029.16,984.182,1258.54,2271.86,2998.76,1535.39,3520.41,1141.13,1646.55,517.903,492.924,15019.2,67384.4,924.232,0.0,179.434,4063.29,7731.47,48.2932,0.0,2816.41,2375.11,3695.68,289.759,712.741,1159.04,7.0775,500.001,2361.37,1895.09,5482.53,3082.85,0.4163,218.568,169.859,1275.19,1100.75,1602.0,81.5988,4929.24,731.475,141.133,4008.33,60.7828,14.0508,2696.51,594.09,34.5546,42.881,147.377,337.636,2.0816,569.527,4100.34,2434.64,26.6445,7801.02,364.281,117955.0,1528.31,0.0,33150.8,385.097,2587.85,320.151,2656.96,2121.99,534.135,967.945,1398.42,57112.5,1210.66,13.3223,210.242,1211.08,71.6071,3.7469,164.03,0.0,112.835,1003.69,10282.3,6279.36,4956.71,424.231,863.033,1255.21,2430.9,3007.92,172.357,260.617,36.2199,94.0885,1732.73,213.156,4.1632,8844.31,375.521,373.44,3912.58,6751.47,224.397,1943.38,14211.1,25.8119,1562.03,2875.11,220.234,1558.29,6883.03,787.262,2557.87,4282.27,14.1549,786.013,20.816,4082.44,8353.89,69.1092,1551.63,1.249,41.2157,1.249,4403.59,202.748,4821.41,82.0818,199.418,394.052,1114.07,9015.42,597.836,1548.3,22.065,202.332,2468.78,0.0,3120.74,33.3056,6316.0,2303.92,279.767,19.1507,8263.13,2457.96,156.12,659.035,1757.71,530.392,241.882,64.1134,10.408,3711.91,1707.75,462.532,6992.32,389.451,3992.93,453.789,9925.08,1604.08,3641.56,1751.04,31.6404,142.798,0.4163,9743.98,1302.25,4156.13,780.601,422.982,3088.27,778.519,38.3015,11.2407,3599.51,9730.66,3141.56,202.332,594.09,1467.53,2083.27,1614.49,3444.64,2080.35,4213.56,38803.6,1516.55,586.596,1228.15,9899.69,2.4979,2.4979,6.6611,434.222,5500.43,1314.74,982.1
TCGA-C8-A12K-01,47.5015,866.441,2126.16,1825.42,458.976,4.6268,45.0339,677.36,2244.91,5436.77,2540.72,3628.32,903.146,1876.0,3543.8,1358.52,538.865,1264.59,154.534,578.251,438.31,2344.85,289.636,465.145,965.265,1986.77,1063.85,1038.86,388.649,644.972,24450.3,4398.21,142.505,10926.6,930.907,1166.87,4984.89,1423.2,1073.1,2095.31,720.543,1033.62,445.096,388.341,12358.7,40347.9,2791.49,0.3085,440.469,1471.31,7774.8,8705.43,0.0,4438.93,1839.91,9434.92,340.531,1107.65,1329.43,89.7594,483.344,900.679,264.96,1805.98,2227.02,9.562,303.208,199.26,772.98,3489.2,964.837,124.306,2195.56,347.933,1154.23,5288.09,287.785,93.2387,1682.6,1418.57,38.248,57.6804,632.326,608.575,525.601,56.4466,1573.1,907.465,43.4917,587.909,661.629,81223.0,1180.44,0.0,27621.5,285.935,1953.73,2367.37,3302.59,2037.32,999.985,1284.39,454.658,25120.3,2295.81,62.6157,405.922,1183.84,58.9143,14.1888,462.06,0.6169,16.0395,4787.0,11423.2,2169.03,3664.1,584.516,411.474,971.006,519.741,1719.93,494.139,131.4,2.7761,299.815,3431.22,143.738,21.5916,6717.46,726.712,751.388,1722.7,5307.53,93.1524,4948.49,6879.7,19.124,2037.32,3328.5,449.414,864.59,4426.9,193.399,1306.91,3767.74,6.7859,935.225,46.8846,1122.15,14856.6,1380.94,2148.98,4.3183,3776.37,275.756,4252.14,258.791,7128.32,76.1598,175.509,643.106,1266.19,8319.25,520.049,1191.24,3.7014,633.251,1457.13,0.0,3037.94,128.624,3982.11,2132.94,92.8439,62.9241,1859.65,2306.29,177.051,610.426,1940.47,385.873,1097.16,54.9044,2669.03,5127.39,2382.17,617.828,5763.91,398.825,2816.16,1235.04,5487.35,22616.6,5554.29,1883.71,18.8155,145.589,14.1888,3834.05,1506.48,9681.68,431.524,1230.41,5442.63,1292.72,528.686,1.2338,3915.18,6800.43,3987.97,400.37,3154.84,2028.99,4973.78,1999.07,4019.74,2466.69,3669.44,44057.7,5581.79,505.861,1340.22,5431.22,0.9254,12.6465,20.0494,560.765,10504.9,5002.78,1470.39
